organization_id,organization_name,organization_type,partner_country,website_url,contact_url,validated_website_url,contact_name,contact_role,email,email_source_url,source_project_urls,score,suggested_angle,contact_quality_tier,ready_reason
org_ministarstvo_poljoprivrede_umarstva_i_vo_72ecfc09,"Ministarstvo poljoprivrede, šumarstva I vodoprivrede HNŽ/K",Regional public authority,Bosnia and Herzegovina,https://www.vlada-hnz-k.ba,https://www.vlada-hnz-k.ba/hr/ministarstvo-poljoprivrede-sumarstva-i-vodoprivrede,https://www.vlada-hnz-k.ba,,,vlada@vlada-hnz-k.ba,https://vlada.hnzk.ba/hr,https://keep.eu/projects/29244/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_geodetski_in_titut_slovenije_slovenia_gi_1bec3957,Geodetski inštitut Slovenije,National public authority,Slovenia,http://www.gis.si,http://www.gis.si,http://www.gis.si,,,arhiv@gis.si,https://gis.si/,https://keep.eu/projects/29241/,4.2,"Turn training, workshops and capacity-building assets into scalable learning paths.",direct_partner_email,email_on_official_partner_domain
org_op_ina_legrad_croatia_opcinalegrad_hr_4d28438f,Općina Legrad,Local public authority,Croatia,https://opcinalegrad.hr,https://opcinalegrad.hr/,https://opcinalegrad.hr,,,info@opcinalegrad.hr,https://www.opcinalegrad.hr/,https://keep.eu/projects/29241/,4.2,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_generic_partner_email,generic_email_on_official_site
org_program_za_ivotnu_sredinu_montenegro_env_ff1a351d,Program za životnu sredinu,Interest groups including NGOs,Montenegro,https://envpro.me,https://envpro.me/,https://envpro.me,,,office@envpro.me,https://envpro.me/,https://keep.eu/projects/29235/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_generic_partner_email,generic_email_on_official_site
org_op_ina_neum_bosnia_and_herzegovina_neum_4935283f,Općina Neum,Local public authority,Bosnia and Herzegovina,http://www.neum.ba,http://www.neum.ba,http://www.neum.ba,,,urednacelnika@neum.ba,https://neum.ba/,https://keep.eu/projects/29233/,4.2,"Turn training, workshops and capacity-building assets into scalable learning paths.",direct_partner_email,email_on_official_partner_domain
org_bsc_busines_support_centre_l_t_d_kranj_s_99c51d84,"BSC, Busines support centre L.t.d. ,Kranj",Sectoral agency,Slovenia,http://WWW.BSC-KRANJ.SI,http://WWW.BSC-KRANJ.SI,http://WWW.BSC-KRANJ.SI,,,info@bsc-kranj.si,https://www.bsc-kranj.si/,https://keep.eu/projects/29231/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_generic_partner_email,generic_email_on_official_site
org_stru_na_slu_ba_za_razvoj_i_me_unarodne_p_ca4637cd,Stručna služba za razvoj i međunarodne projekte Zeničko-dobojskog kantona,Regional public authority,Bosnia and Herzegovina,http://www.zdk.ba,http://www.zdk.ba,http://www.zdk.ba,,,skupstina@zdk.ba,https://zdk.ba/,https://keep.eu/projects/29231/ | https://keep.eu/projects/29218/ | https://keep.eu/projects/29236/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_ured_predsjednika_vlade_hercegova_ko_ner_ce1b585f,Ured Predsjednika Vlade Hercegovačko-Neretvanske Županije-Kantona,Regional public authority,Bosnia and Herzegovina,http://vlada-hnz-k.ba,http://vlada-hnz-k.ba,http://vlada-hnz-k.ba,,,vlada@vlada-hnz-k.ba,https://vlada.hnzk.ba/hr,https://keep.eu/projects/29230/,4.2,"Turn training, workshops and capacity-building assets into scalable learning paths.",direct_partner_email,email_on_official_partner_domain
org_greece_eloris_gr_6a6b28bc,"Εταιρεια Ερευνας, Εκπαιδευσης, Καινοτομιας Και Αναπτυξης Της Περιφερειας Βορειου Αιγαιου Α.Ε.",Other,Greece,http://www.eloris.gr,http://www.eloris.gr,http://www.eloris.gr,,,info@eloris.gr,https://eloris.gr/,https://keep.eu/projects/29228/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_generic_partner_email,generic_email_on_official_site
org_north_macedonia_galicica_org_mk_4901a602,Јавна установа Национален парк Галичица,National public authority,North Macedonia,http://www.galicica.org.mk,http://www.galicica.org.mk,http://www.galicica.org.mk,,,galicica@galicica.org.mk,https://galicica.org.mk/,https://keep.eu/projects/29218/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_op_ina_centar_sarajevo_bosnia_and_herzeg_1900b9fe,Općina Centar Sarajevo,Local public authority,Bosnia and Herzegovina,http://www.centar.ba,http://www.centar.ba,http://www.centar.ba,,,info@centar.ba,https://www.centar.ba/,https://keep.eu/projects/29217/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_generic_partner_email,generic_email_on_official_site
org_ministarstvo_turizma_ekologije_odr_ivog_c959c98d,"Ministarstvo turizma, ekologije, održivog razvoja i razvoja sjevera",National public authority,Montenegro,https://www.gov.me,https://www.gov.me/mepg,https://www.gov.me,,,bosko.todorovic@mdup.gov.me,https://www.gov.me/mdup,https://keep.eu/projects/27712/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_ministarstvo_ekologije_prostornog_planir_a9330bd3,"Ministarstvo ekologije, prostornog planiranja i urbanizma",National public authority,Montenegro,https://www.gov.me,https://www.gov.me/mepg,https://www.gov.me,,,bogdan.gajevic@mepg.gov.me,https://www.gov.me/mdup,https://keep.eu/projects/27712/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_agencija_za_zastitu_zivotne_sredine_mont_764fe03d,Agencija za zastitu zivotne sredine,Sectoral agency,Montenegro,http://www.epa.org.me,http://www.epa.org.me,http://www.epa.org.me,,,help-desk@epa.org.me,https://epa.org.me/,https://keep.eu/projects/27711/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_cyprus_moa_gov_cy_1bebb3f5,"Υπουργείο Γεωργίας, Αγροτικής Ανάπτυξης και Περιβάλλοντος",National public authority,Cyprus,https://moa.gov.cy,https://moa.gov.cy/?lang=en,https://moa.gov.cy,,,registry@moa.gov.cy,https://www.gov.cy/moa/,https://keep.eu/projects/27711/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_agencija_za_za_titu_ivotne_sredine_monte_6ac803b7,Agencija za zaštitu životne sredine,Sectoral agency,Montenegro,http://www.epa.org.me,http://www.epa.org.me,http://www.epa.org.me,,,help-desk@epa.org.me,https://epa.org.me/,https://keep.eu/projects/27711/,4.2,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_nacionalna_turisti_ka_organizacija_crne_ce7397e3,Nacionalna turistička organizacija Crne Gore,National public authority,Montenegro,http://www.montenegro.travel,http://www.montenegro.travel,http://www.montenegro.travel,,,nombre@dominio.me,https://www.montenegro.travel/es,https://keep.eu/projects/27710/,4.2,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_external_published_email,external_email_published_on_official_site
org_la_region_occitanie_france_laregion_fr_bc4c9742,La Region Occitanie,Regional public authority,France,https://www.laregion.fr,https://www.laregion.fr/,https://www.laregion.fr,,,vous@fournisseur.fr,https://www.laregion.fr/,https://keep.eu/projects/27710/,4.2,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_external_published_email,external_email_published_on_official_site
org_universit_de_bretagne_occidentale_labora_790df9f0,Université de Bretagne Occidentale (Laboratoire des systèmes mécaniques),University / Research,France,,https://keep.eu/projects/31254/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/blueskilling-innovation,https://keep.eu/projects/31254/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_bretagne_pole_naval_bpn_morbihan_france_9e382ba7,BRETAGNE POLE NAVAL BPN (MORBIHAN),Unknown,France,,https://keep.eu/projects/31254/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/blueskilling-innovation,https://keep.eu/projects/31254/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_universtit_de_brest_laboratoire_des_syst_a0de013c,Universtité de Brest (Laboratoire des systèmes mécaniques),Unknown,France,,https://keep.eu/projects/31254/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/blueskilling-innovation,https://keep.eu/projects/31254/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_cole_sup_rieure_des_technologies_indust_8a603507,École Supérieure des Technologies Industrielles Avancées (ESTIA-Tech),Unknown,France,,https://keep.eu/projects/31246/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/bluepoint,https://keep.eu/projects/31246/ | https://keep.eu/projects/31253/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_f6s_network_ireland_ltd_f6s_innovation_i_e69cf926,F6S Network Ireland Ltd (F6S Innovation),Cluster / Network,Ireland,,https://keep.eu/projects/31246/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/adt4blue,https://keep.eu/projects/31246/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_centre_national_de_la_recherche_scientif_b207dbcc,Centre National de la Recherche Scientifique - Délégation Régionale Aquitaine (CNRS Délégation Aquitaine),Unknown,France,,https://keep.eu/projects/31246/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlantic-whale-deal,https://keep.eu/projects/31246/ | https://keep.eu/projects/31249/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_cole_sup_rieure_des_technologies_indust_4d988d6b,École Supérieure des Technologies Industrielles Avancées,Unknown,France,,https://keep.eu/projects/31246/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/bluepoint,https://keep.eu/projects/31246/ | https://keep.eu/projects/31253/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_centre_national_de_la_recherche_scientif_79d8de6b,Centre National de la Recherche Scientifique - Délégation Régionale Aquitaine,Unknown,France,,https://keep.eu/projects/31246/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlantic-whale-deal,https://keep.eu/projects/31246/ | https://keep.eu/projects/31249/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_me_unarodni_centar_za_odr_ivi_razvoj_ene_b0aae530,"Međunarodni centar za održivi razvoj energetike, voda i okoliša",Interest groups including NGOs,Croatia,https://www.sdewes.org,https://www.sdewes.org/,https://www.sdewes.org,,,diplomski@sdewes.org,https://www.sdewes.org/,https://keep.eu/projects/30102/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_libertas_me_unarodno_sveu_ili_te_croatia_0eb2ae17,Libertas Međunarodno Sveučilište,Higher education and research organisations,Croatia,http://www.libertas.hr,http://www.libertas.hr,http://www.libertas.hr,,,zagreb@libertas.hr,https://www.libertas.hr/,https://keep.eu/projects/29255/,4.15,"Turn training, workshops and capacity-building assets into scalable learning paths.",direct_partner_email,email_on_official_partner_domain
org_univerzitet_sv_kiril_i_metodij_zemjodels_4cc27017,Univerzitet “Sv. Kiril I Metodij” – Zemjodelski Institut,Higher education and research organisations,North Macedonia,http://www.zeminst.ukim.edu.mk,http://www.zeminst.ukim.edu.mk,http://www.zeminst.ukim.edu.mk,,,info@zeminst.ukim.edu.mk,https://zeminst.ukim.edu.mk/,https://keep.eu/projects/29253/,4.15,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_generic_partner_email,generic_email_on_official_site
org_bulgaria_bar_bg_org_e2965c86,Българска Асоциация По Рециклиране,Interest groups including NGOs,Bulgaria,http://www.bar-bg.org,http://www.bar-bg.org,http://www.bar-bg.org,,,bar@bar-bg.org,https://bar-bg.org/,https://keep.eu/projects/29247/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_l_universita_ta_malta_malta_um_edu_mt_4993e398,L-Universita ta’ Malta,Higher education and research organisations,Malta,http://www.um.edu.mt,http://www.um.edu.mt,http://www.um.edu.mt,,,info@um.edu.mt,https://www.um.edu.mt/,https://keep.eu/projects/29245/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_generic_partner_email,generic_email_on_official_site
org_agenzia_regionale_per_la_protezione_dell_8c7c06f2,Agenzia Regionale per la Protezione dell’Ambiente del Friuli Venezia Giulia,Sectoral agency,Italy,https://www.arpa.fvg.it,https://www.arpa.fvg.it/,https://www.arpa.fvg.it,,,meteo@arpa.fvg.it,https://www.arpa.fvg.it/,https://keep.eu/projects/29245/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_javna_vatrogasna_postrojba_grada_malog_l_659df7a8,Javna vatrogasna postrojba Grada Malog Lošinja,Infrastructure and (public) service provider,Croatia,https://vatrogasci-losinj.info,https://vatrogasci-losinj.info,https://vatrogasci-losinj.info,,,gvz@vatrogasci-losinj.info,http://vatrogasci-losinj.info/,https://keep.eu/projects/29210/,4.15,Package digital skills and transformation outputs into structured beneficiary learning tracks.,direct_partner_email,email_on_official_partner_domain
org_zavod_za_gasilno_in_re_evalno_slu_bo_se_6b05215d,Zavod za gasilno in reševalno službo Sežana,Infrastructure and (public) service provider,Slovenia,http://www.zgrs.si,http://www.zgrs.si,http://www.zgrs.si,,,info@zgrs.si,https://www.zgrs.si/,https://keep.eu/projects/29210/,4.15,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_generic_partner_email,generic_email_on_official_site
org_rgo_komunikacije_d_o_o_croatia_rgo_hr_f76c9bde,RGO komunikacije d.o.o.,SME,Croatia,https://rgo.hr,https://rgo.hr,https://rgo.hr,,,kristina@rgo.hr,https://rgo.hr,https://keep.eu/projects/29210/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_olski_center_velenje_slovenia_scv_si_cde4eebd,Šolski Center Velenje,Education/training centre and school,Slovenia,http://WWW.SCV.SI,http://WWW.SCV.SI,http://WWW.SCV.SI,,,info@scv.si,http://WWW.SCV.SI,https://keep.eu/projects/29209/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_generic_partner_email,generic_email_on_official_site
org_udruga_za_za_titu_prirode_i_okoli_a_te_p_dc012b7c,Udruga za zaštitu prirode I okoliša te promicanje održivog razvoja Argonauta,Interest groups including NGOs,Croatia,http://www.argonauta.hr,http://www.argonauta.hr,http://www.argonauta.hr,,,mail@argonauta.hr,https://argonauta.hr/,https://keep.eu/projects/29209/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_generic_partner_email,generic_email_on_official_site
org_north_macedonia_nalas_eu_9ffda619,Мрежа на здруженија на локални власти од Југоисточна Европа,Interest groups including NGOs,North Macedonia,https://www.nalas.eu,https://www.nalas.eu/,https://www.nalas.eu,,,info@nalas.eu,https://www.nalas.eu/,https://keep.eu/projects/27709/,4.15,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_generic_partner_email,generic_email_on_official_site
org_munster_technological_university_mtu_nim_166725f1,Munster Technological University (MTU Nimbus Research Centre),University / Research,Ireland,,https://keep.eu/projects/31252/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/blue-shuttle,https://keep.eu/projects/31252/,4.1,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_arhitektonski_fakultet_sveu_ili_ta_u_zag_e16f03e2,Arhitektonski fakultet Sveučilišta u Zagrebu,Higher education and research organisations,Croatia,http://www.arhitekt.hr,http://www.arhitekt.hr,http://www.arhitekt.hr,,,dekan@arhitekt.hr,https://www.arhitekt.hr/,https://keep.eu/projects/29256/,4.1,Package digital skills and transformation outputs into structured beneficiary learning tracks.,direct_partner_email,email_on_official_partner_domain
org_ri_nova_societa_cooperativa_italy_rinova_1c7660ee,Ri.Nova Societa’ Cooperativa,SME,Italy,http://www.rinova.eu,http://www.rinova.eu,http://www.rinova.eu,,,info@rinova.eu,https://www.rinova.eu/,https://keep.eu/projects/29253/,4.1,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_generic_partner_email,generic_email_on_official_site
org_unione_nazionale_comuni_comunit_enti_mon_6fd273fc,Unione Nazionale Comuni Comunità Enti Montani – Delegazione Regionale del Lazio,Interest groups including NGOs,Italy,http://www.uncemlazio.it,http://www.uncemlazio.it,http://www.uncemlazio.it,,,segreteria@uncemlazio.it,https://uncemlazio.it/,https://keep.eu/projects/29236/,4.1,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_asociaci_n_galega_de_actividades_n_utica_242df300,Asociación Galega de Actividades Náuticas-AGAN+ (European projects),Unknown,Spain,,https://keep.eu/projects/31257/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_universidad_de_m_laga_oficina_de_proyect_9844ca3e,Universidad de Málaga (Oficina de Proyectos Internacionales),Unknown,Spain,,https://keep.eu/projects/31257/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_nera_associa_o_empresarial_da_regi_o_do_ffc2965a,NERA - Associação Empresarial da Região do Algarve (Serviços Administrativos e Financeiros),Association,Portugal,,https://keep.eu/projects/31257/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_universidade_do_algarve_universidade_do_d7818d22,Universidade do Algarve (Universidade do Algarve),Unknown,Portugal,,https://keep.eu/projects/31257/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_empresa_municipal_de_iniciativas_y_activ_a938a488,Empresa Municipal de Iniciativas y Actividades Empresariales de Málaga S.A. (Projects area),Private Company,Spain,,https://keep.eu/projects/31257/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_parque_tecnol_gico_de_andaluc_a_s_a_tran_f45d08c9,"Parque Tecnológico de Andalucía, S.A. (Transferencia de Tecnología y Relaciones Internacionales)",Private Company,Spain,,https://keep.eu/projects/31257/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_asociaci_n_galega_de_actividades_n_utica_7d53f516,Asociación Galega de Actividades Náuticas-AGAN+,Unknown,Spain,,https://keep.eu/projects/31257/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_universidad_de_m_laga_oficina_de_transfe_659debd1,Universidad de Málaga (Oficina de Transferencia de Resultados de Investigación),Unknown,Spain,,https://keep.eu/projects/31257/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_regi_o_de_turismo_do_algarve_portugal_44ae01a1,REGIÃO DE TURISMO DO ALGARVE,Unknown,Portugal,,https://keep.eu/projects/31257/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_nera_associa_o_empresarial_da_regi_o_do_6eb8b35c,NERA - Associação Empresarial da Região do Algarve,Association,Portugal,,https://keep.eu/projects/31257/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_empresa_municipal_de_iniciativas_y_activ_7d09964d,Empresa Municipal de Iniciativas y Actividades Empresariales de Málaga S.A.,Private Company,Spain,,https://keep.eu/projects/31257/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31257/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_fundaci_n_centro_tecnol_gico_de_acuicult_ff11e1e3,Fundación Centro Tecnológico de Acuicultura de Andalucía (Projects Department),Foundation / NGO,Spain,,https://keep.eu/projects/31252/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/aquafish0-0,https://keep.eu/projects/31252/ | https://keep.eu/projects/31247/,4.05,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_fundaci_n_centro_tecnol_gico_de_acuicult_b0f3290e,Fundación Centro Tecnológico de Acuicultura de Andalucía,Foundation / NGO,Spain,,https://keep.eu/projects/31252/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/blue-shuttle,https://keep.eu/projects/31252/,4.05,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_pornic_agglo_pays_de_retz_d_veloppement_41bb1d6f,Pornic agglo Pays de Retz (Développement Économique ),Unknown,France,,https://keep.eu/projects/31250/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlic,https://keep.eu/projects/31250/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_donegal_youth_service_donegal_youth_serv_3cafd993,Donegal Youth Service (Donegal Youth Service),Unknown,Ireland,,https://keep.eu/projects/31250/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlic,https://keep.eu/projects/31250/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_l_cole_de_design_nantes_atlantique_contr_ca5fcd1f,L'École de design Nantes Atlantique (Contrôle de Gestion),Unknown,France,,https://keep.eu/projects/31250/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlic,https://keep.eu/projects/31250/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_bluelab_saint_nazaire_fablab_france_6022e091,BLUELAB SAINT-NAZAIRE (Fablab),Unknown,France,,https://keep.eu/projects/31250/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlic,https://keep.eu/projects/31250/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_donegal_youth_service_ireland_14e88141,Donegal Youth Service,Unknown,Ireland,,https://keep.eu/projects/31250/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlic,https://keep.eu/projects/31250/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_institute_for_methods_innovation_ireland_b888ce4b,Institute for Methods Innovation,Unknown,Ireland,,https://keep.eu/projects/31250/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlic,https://keep.eu/projects/31250/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_cospe_onlus_italy_cospe_org_f519a01c,COSPE onlus,Unknown,Italy,http://www.cospe.org,http://www.cospe.org,http://www.cospe.org,,,info@cospe.org,https://www.cospe.org/,https://keep.eu/projects/33221/,4.05,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_generic_partner_email,generic_email_on_official_site
org_kmetijski_in_titut_slovenije_slovenia_ki_3b524d49,Kmetijski inštitut Slovenije,National public authority,Slovenia,https://www.kis.si,https://www.kis.si/,https://www.kis.si,,,info@kis.si,https://www.kis.si/,https://keep.eu/projects/29253/,4.05,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_generic_partner_email,generic_email_on_official_site
org_lokalna_energetska_agentura_spodnje_podr_9cb2d92b,Lokalna energetska agentura Spodnje Podravje,Sectoral agency,Slovenia,http://www.lea-ptuj.si,http://www.lea-ptuj.si,http://www.lea-ptuj.si,,,info@lea-ptuj.si,https://www.lea-ptuj.si/,https://keep.eu/projects/29236/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_generic_partner_email,generic_email_on_official_site
org_razvojna_agencija_grada_prijedora_preda_6135325d,Razvojna Agencija grada Prijedora “PREDA”,Sectoral agency,Bosnia and Herzegovina,http://www.predaprijedor.com,http://www.predaprijedor.com,http://www.predaprijedor.com,,,office@preda.rs.ba,https://razvojnaagencija.predaprijedor.com/,https://keep.eu/projects/29234/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_external_published_email,external_email_published_on_official_site
org_razvojna_agencija_grada_prijedora_preda_e8b6e337,Razvojna agencija grada Prijedora „PREDA“,Sectoral agency,Bosnia and Herzegovina,http://www.predaprijedor.com,http://www.predaprijedor.com,http://www.predaprijedor.com,,,office@preda.rs.ba,https://razvojnaagencija.predaprijedor.com/,https://keep.eu/projects/29234/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_external_published_email,external_email_published_on_official_site
org_javna_ustanova_nacionalni_park_brijuni_c_46019d28,Javna ustanova Nacionalni park Brijuni,National public authority,Croatia,https://www.np-brijuni.hr,https://www.np-brijuni.hr/en,https://www.np-brijuni.hr,,,izleti@np-brijuni.hr,https://www.np-brijuni.hr/en,https://keep.eu/projects/29226/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,direct_partner_email,email_on_official_partner_domain
org_infotrend_innovations_company_ltd_cyprus_7fc641c6,Infotrend Innovations Company Ltd,SME,Cyprus,http://www.infotrendco.com,http://www.infotrendco.com,http://www.infotrendco.com,,,info@infotrendco.com,https://infotrendco.com/,https://keep.eu/projects/29213/,4.05,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_generic_partner_email,generic_email_on_official_site
org_secretariat_medwet_france_medwet_org_703e22eb,Secretariat MEDWET,Interest groups including NGOs,France,https://medwet.org,https://medwet.org/,https://medwet.org,,,info@medwet.org,https://medwet.org/,https://keep.eu/projects/29250/,4.0,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_generic_partner_email,generic_email_on_official_site
org_mestna_ob_ina_koper_slovenia_koper_si_434f5181,Mestna občina Koper,Local public authority,Slovenia,http://www.koper.si,http://www.koper.si,http://www.koper.si,,,obcina@koper.si,https://www.koper.si/,https://keep.eu/projects/29240/,4.0,"Turn training, workshops and capacity-building assets into scalable learning paths.",direct_partner_email,email_on_official_partner_domain
