organization_id,organization_name,organization_type,partner_country,partner_region,source_dataset,source_wave,source_project_ids,source_project_names,source_project_urls,website_url,contact_url,documents_url,score,score_reason,suggested_angle,dedupe_key,normalization_notes
org_diputaci_n_provincial_de_teruel_spain_dp_1d0a3a76,Diputación Provincial de Teruel,Regional public authority,Spain,44071 Teruel,interreg_mac,wave2,Euro-MED0401220,Development of Sustainable Astrotourism in Euro-MED Regions,https://keep.eu/projects/32762/,http://www.dpteruel.es,http://www.dpteruel.es,,4.5,2021-2027 ongoing; capacity-building signal; knowledge-transfer signal; business-facing beneficiaries; Regional public authority; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,diputación provincial de teruel::Spain::dpteruel.es,
org_regione_autonoma_della_sardegna_italy_re_acb2faa2,Regione Autonoma della Sardegna,Regional public authority,Italy,09123 Cagliari,interreg_mac,wave2 | wave3,Euro-MED0401521 | Euro-MED0200735,Inclusive Coastal Resilience in the Euro-Med | Governing sustainable tourism in territories with high environmental value: reconnecting tourism and nature for addressing the climate crisis with an ecosystem-based approach,https://keep.eu/projects/32759/ | https://keep.eu/projects/29244/,http://www.regione.sardegna.it,http://www.regione.sardegna.it,,4.5,2021-2027 ongoing; training/learning signal; knowledge-transfer signal; business-facing beneficiaries; Regional public authority; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,regione autonoma della sardegna::Italy::regione.sardegna.it,merged_from=2_rows
org_greece_uop_gr_52397de0,Πανεπιστήμιο Πελοποννήσου,Higher education and research organisations,Greece,22100 Tripolis,interreg_mac,wave2,Euro-MED0401306,Towards a Mediterranean model of Regenerative Tourism as Climate Change adaptation and risk prevention,https://keep.eu/projects/31597/,http://www.uop.gr,http://www.uop.gr,,4.5,2021-2027 ongoing; training/learning signal; capacity-building signal; business-facing beneficiaries; Higher education and research organisations; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,πανεπιστήμιο πελοποννήσου::Greece::uop.gr,
org_znanstvenoraziskovalni_center_slovenske_7ee53680,Znanstvenoraziskovalni center Slovenske akademije znanosti in umetnosti,Higher education and research organisations,Slovenia,1000 Ljubljana,interreg_mac,wave2,Euro-MED0401306,Towards a Mediterranean model of Regenerative Tourism as Climate Change adaptation and risk prevention,https://keep.eu/projects/31597/,https://giam.zrc-sazu.si,https://giam.zrc-sazu.si/sl,,4.5,2021-2027 ongoing; training/learning signal; capacity-building signal; business-facing beneficiaries; Higher education and research organisations; geo=3,Convert project outputs into reusable SME and entrepreneurship training journeys.,znanstvenoraziskovalni center slovenske akademije znanosti in umetnosti::Slovenia::giam.zrc-sazu.si,
org_agencia_estatal_consejo_superior_de_inve_335d04e0,Agencia Estatal Consejo Superior de Investigaciones Científicas - Instituto Español de Oceanografia,National public authority,Spain,28006 Madrid,interreg_mac,wave2,Euro-MED0401281,Monitoring cumulative Impact to guide mitigation and RestorAtion in the MediterrAnean Region,https://keep.eu/projects/31595/,http://www.csic.es,http://www.csic.es,,4.5,2021-2027 ongoing; training/learning signal; capacity-building signal; knowledge-transfer signal; business-facing beneficiaries; National public authority; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,agencia estatal consejo superior de investigaciones científicas - instituto español de oceanografia::Spain::csic.es,
org_greece_afs_edu_gr_726dbc54,Αμερικάνικη Γεωργική Σχολή,Higher education and research organisations,Greece,57001 Thessaloniki,interreg_mac,wave2,Euro-MED0401041,INSPIRE: INtegrating biodiverSity Preservation and agrobIodiversity valorisation In touRism managEment in the MED area,https://keep.eu/projects/31594/,http://www.afs.edu.gr,http://www.afs.edu.gr,,4.5,2021-2027 ongoing; training/learning signal; knowledge-transfer signal; Higher education and research organisations; geo=3,Package digital skills and transformation outputs into structured beneficiary learning tracks.,αμερικάνικη γεωργική σχολή::Greece::afs.edu.gr,
org_consorzio_oltrep_mantovano_italy_oltrepo_26cba68d,Consorzio Oltrepò Mantovano,Local public authority,Italy,46036 Borgo Mantovano,interreg_mac,wave2 | wave3,Euro-MED0401245 | Euro-MED0200557,Advancing Green Infrastructure in Small and Medium Cities | Adopting electric mobility in underserved rural and remote MED areas,https://keep.eu/projects/31588/ | https://keep.eu/projects/29229/,http://www.oltrepomantovano.eu,http://www.oltrepomantovano.eu,,4.9,2021-2027 ongoing; knowledge-transfer signal; business-facing beneficiaries; Local public authority; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,consorzio oltrepò mantovano::Italy::oltrepomantovano.eu,merged_from=2_rows
org_cyprus_cyi_ac_cy_bc895af2,Ινστιτούτο Κύπρου,Higher education and research organisations,Cyprus,2121 Nicosia,interreg_mac,wave2,Euro-MED0401171,Transformation of Schoolyards to Combat Climate Change Effects and Promote Healthy and Active Environments,https://keep.eu/projects/31586/,https://www.cyi.ac.cy,https://www.cyi.ac.cy/,,4.5,2021-2027 ongoing; training/learning signal; capacity-building signal; knowledge-transfer signal; Higher education and research organisations; geo=3,"Turn training, workshops and capacity-building assets into scalable learning paths.",ινστιτούτο κύπρου::Cyprus::cyi.ac.cy,
org_ayuntamiento_de_matar_spain_mataro_cat_b05a1129,Ayuntamiento de Mataró,Local public authority,Spain,08301 Matarò,interreg_mac,wave2,Euro-MED0401171,Transformation of Schoolyards to Combat Climate Change Effects and Promote Healthy and Active Environments,https://keep.eu/projects/31586/,https://mataro.cat,https://mataro.cat/,,4.5,2021-2027 ongoing; capacity-building signal; knowledge-transfer signal; Local public authority; geo=5,"Turn training, workshops and capacity-building assets into scalable learning paths.",ayuntamiento de mataró::Spain::mataro.cat,
org_provincia_di_lucca_italy_provincia_lucca_eeaa166e,PROVINCIA DI LUCCA,Local public authority,Italy,55100 Lucca,interreg_mac,wave2,Euro-MED0401171,Transformation of Schoolyards to Combat Climate Change Effects and Promote Healthy and Active Environments,https://keep.eu/projects/31586/,https://www.provincia.lucca.it,https://www.provincia.lucca.it/,,4.5,2021-2027 ongoing; capacity-building signal; knowledge-transfer signal; Local public authority; geo=5,"Turn training, workshops and capacity-building assets into scalable learning paths.",provincia di lucca::Italy::provincia.lucca.it,
org_mondragon_goi_eskola_politeknikoa_s_coop_2e133071,MONDRAGON GOI ESKOLA POLITEKNIKOA S.COOP. (Mecánica y Producción Industrial),Unknown,Spain,Arrasate-Mondragon,interreg_mac,wave2,EAPA_0089/2024,"Unlocking Potential for Workforce Excellence, Leadership, and Innovation in the Next-Gen Blue Economy",https://keep.eu/projects/31281/,,https://keep.eu/projects/31281/,,4.45,2021-2027 ongoing; training/learning signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,mondragon goi eskola politeknikoa s.coop. (mecánica y producción industrial::Spain,
org_universidad_del_pa_s_vasco_euskal_herrik_e6e60a62,Universidad del País Vasco / Euskal Herriko Unibertsitatea (Ingeniería Energética),Unknown,Spain,Bilbao,interreg_mac,wave2,EAPA_0089/2024,"Unlocking Potential for Workforce Excellence, Leadership, and Innovation in the Next-Gen Blue Economy",https://keep.eu/projects/31281/,,https://keep.eu/projects/31281/,,4.45,2021-2027 ongoing; training/learning signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,universidad del país vasco / euskal herriko unibertsitatea (ingeniería energética::Spain,
org_fundaci_n_puerto_y_r_a_de_bilbao_bilbao_63bc3ebc,Fundación Puerto y Ría de Bilbao (Bilbao Portlab),Foundation / NGO,Spain,Santurtzi,interreg_mac,wave2,EAPA_0089/2024 | EAPA_0038/2022,"Unlocking Potential for Workforce Excellence, Leadership, and Innovation in the Next-Gen Blue Economy | Smart Clusters for Maritime Decarbonisation",https://keep.eu/projects/31281/ | https://keep.eu/projects/31272/,,https://keep.eu/projects/31281/,,4.45,2021-2027 ongoing; training/learning signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,fundación puerto y ría de bilbao (bilbao portlab::Spain,merged_from=2_rows
org_s2aqua_laborat_rio_colaborativo_associa_c5bd24c2,"S2AQUA - Laboratório Colaborativo, Associação para uma Aquacultura Sustentável e Inteligente (n.a.)",Association,Portugal,Olhão,interreg_mac,wave2 | wave3,EAPA_0089/2024 | EAPA_0082/2024 | EAPA_0062/2022,"Unlocking Potential for Workforce Excellence, Leadership, and Innovation in the Next-Gen Blue Economy | Building Digital Capacity for Innovation in Atlantic Aquaculture | Aquaculture & Fisheries 0.0 - Improving the acceptance and social awareness in the consumption of sustainable marine food products developed under the zero-waste philosophy",https://keep.eu/projects/31281/ | https://keep.eu/projects/31279/ | https://keep.eu/projects/31247/,,https://keep.eu/projects/31281/,,4.45,2021-2027 ongoing; training/learning signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,"s2aqua - laboratório colaborativo, associação para uma aquacultura sustentável e inteligente (n.a::Portugal",merged_from=3_rows
org_instituto_de_engenharia_de_sistemas_e_co_6f20eeb7,"Instituto de Engenharia de Sistemas e Computadores, Tecnologia e Ciência (Centro de Robótica e Sistemas Autónomos)",Unknown,Portugal,Porto,interreg_mac,wave2,EAPA_0089/2024 | EAPA_0109/2024,"Unlocking Potential for Workforce Excellence, Leadership, and Innovation in the Next-Gen Blue Economy | Atlantic Tracking with Lightwave Acoustic Sensing",https://keep.eu/projects/31281/ | https://keep.eu/projects/31287/,,https://keep.eu/projects/31281/,,4.45,2021-2027 ongoing; training/learning signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,"instituto de engenharia de sistemas e computadores, tecnologia e ciência (centro de robótica e sistemas autónomos::Portugal",merged_from=2_rows
org_sparos_lda_sparos_portugal_16cc2bce,SPAROS Lda (SPAROS),Unknown,Portugal,Olhão,interreg_mac,wave2,EAPA_0082/2024,Building Digital Capacity for Innovation in Atlantic Aquaculture,https://keep.eu/projects/31279/,,https://keep.eu/projects/31279/,,4.45,2021-2027 ongoing; training/learning signal; capacity-building signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,sparos lda (sparos::Portugal,
org_azienda_universitaria_ospedaliera_consor_e96bb341,Azienda Universitaria Ospedaliera Consorziale - Policlinico Bari,University / Research,Italy,70124 Bari,interreg_mac,wave2,00043,"Social, sustAinable and incLusive heAlth care systems in Med area",https://keep.eu/projects/33263/,,https://keep.eu/projects/33263/,,4.45,2021-2027 ongoing; training/learning signal; capacity-building signal; N.a.; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,azienda universitaria ospedaliera consorziale - policlinico bari::Italy,
org_politecnico_di_bari_italy_0f08b588,Politecnico di Bari,Unknown,Italy,70126 Bari,interreg_mac,wave2,00043,"Social, sustAinable and incLusive heAlth care systems in Med area",https://keep.eu/projects/33263/,,https://keep.eu/projects/33263/,,4.45,2021-2027 ongoing; training/learning signal; capacity-building signal; N.a.; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,politecnico di bari::Italy,
org_isardsat_s_l_spain_isardsat_cat_b7e261d9,isardSAT S. L.,Unknown,Spain,08005 Barcelona,interreg_mac,wave2,00014,Replenishing the sMall wAter cyclE towards a more resilieNt Agriculture,https://keep.eu/projects/33249/,http://www.isardSAT.cat,http://www.isardSAT.cat,,4.45,2021-2027 ongoing; training/learning signal; capacity-building signal; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,isardsat s. l::Spain::isardsat.cat,
org_porto_conte_ricerche_srl_italy_portocont_d36c3922,Porto Conte Ricerche srl,Other,Italy,07041 Alghero,interreg_mac,wave2,Euro-MED0401378,Biodegradable aquaculture nets,https://keep.eu/projects/32769/,https://www.portocontericerche.it,https://www.portocontericerche.it/,,4.45,2021-2027 ongoing; training/learning signal; capacity-building signal; knowledge-transfer signal; business-facing beneficiaries; Other; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,porto conte ricerche srl::Italy::portocontericerche.it,
org_fundaci_n_musol_spain_musol_org_c9ec2029,Fundación MUSOL,Interest groups including NGOs,Spain,46007 Valencia,interreg_mac,wave2 | wave3,Euro-MED0401378 | Euro-MED0401368 | Euro-MED0200674 | Euro-MED0200836,Biodegradable aquaculture nets | Testing a holistic model to co-design and co-implement healthy urban green spaces for climate resilient cities and towns | Composing Local Green Energy Transition | Novel Support tools to Mediterranean Governments Exploiting Behavioural Incentives,https://keep.eu/projects/32769/ | https://keep.eu/projects/31592/ | https://keep.eu/projects/29236/ | https://keep.eu/projects/29234/,http://www.musol.org,http://www.musol.org,,4.45,2021-2027 ongoing; training/learning signal; capacity-building signal; knowledge-transfer signal; business-facing beneficiaries; Interest groups including NGOs; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,fundación musol::Spain::musol.org,merged_from=4_rows
